game_id,date,home_team,away_team,home_score,away_score,home_hits,away_hits,home_errors,away_errors,status,game_time,day_or_night,stadium,home_plate_umpire,inning_1_away,inning_1_home,inning_2_away,inning_2_home,inning_3_away,inning_3_home,inning_4_away,inning_4_home,inning_5_away,inning_5_home,inning_6_away,inning_6_home,inning_7_away,inning_7_home,inning_8_away,inning_8_home,inning_9_away,inning_9_home,inning_10_away,inning_10_home,inning_11_away,inning_11_home,inning_12_away,inning_12_home,inning_13_away,inning_13_home,inning_14_away,inning_14_home
744981,07/08/2024,Texas Rangers,Houston Astros,4,6,9,13,0,1,Final,07/08/2024 14:35,Dia,Globe Life Field,Lance Barksdale,1,0,0,0,1,0,0,0,0,0,3,3,0,0,1,1,0,0,,,,,,,,,,
745630,07/08/2024,Oakland Athletics,Chicago White Sox,3,2,6,7,2,0,Final,07/08/2024 15:37,Dia,Oakland Coliseum,Tom Hanahan,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,
745709,07/08/2024,New York Yankees,Los Angeles Angels,5,2,9,5,0,0,Final,07/08/2024 16:05,Dia,Yankee Stadium,Ramon De Jesus,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,,,,,,,,,,,
745713,07/08/2024,New York Yankees,Los Angeles Angels,2,8,9,13,0,1,Final,07/08/2024 16:10,Dia,Yankee Stadium,Junior Valentine,0,0,6,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
745469,07/08/2024,Pittsburgh Pirates,San Diego Padres,8,9,11,14,0,2,Final,07/08/2024 18:40,Noche,PNC Park,Andy Fletcher,0,2,1,1,0,0,3,1,1,0,0,2,0,0,0,0,1,0,3,2,,,,,,,,
746031,07/08/2024,Miami Marlins,Cincinnati Reds,6,4,8,10,0,0,Final,07/08/2024 18:40,Noche,loanDepot park,Sean Barber,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,,,,,,,,,,,
744822,07/08/2024,Washington Nationals,San Francisco Giants,4,7,8,10,0,1,Final,07/08/2024 18:45,Noche,Nationals Park,Jordan Baker,0,0,0,0,2,3,1,0,2,0,2,0,0,1,0,0,0,0,,,,,,,,,,
744903,07/08/2024,Toronto Blue Jays,Baltimore Orioles,3,7,10,7,3,1,Final,07/08/2024 19:07,Noche,Rogers Centre,Larry Vanover,2,1,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,,,,,,,,,,
747085,07/08/2024,Atlanta Braves,Milwaukee Brewers,5,8,10,16,1,0,Final,07/08/2024 19:20,Noche,Truist Park,Brian Walsh,0,2,0,0,1,0,0,0,2,2,3,0,0,0,2,0,0,1,,,,,,,,,,
745142,07/08/2024,St. Louis Cardinals,Tampa Bay Rays,5,2,9,8,0,2,Final,07/08/2024 19:45,Noche,Busch Stadium,Cory Blaser,0,1,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,
746272,07/08/2024,Kansas City Royals,Boston Red Sox,8,4,7,6,1,1,Final,07/08/2024 20:10,Noche,Kauffman Stadium,Edwin Jimenez,0,1,0,1,3,0,1,5,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
746521,07/08/2024,Colorado Rockies,New York Mets,3,5,7,11,1,1,Final,07/08/2024 20:40,Noche,Coors Field,James Jean,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,,,,,,,,,,
745223,07/08/2024,Seattle Mariners,Detroit Tigers,2,6,5,13,1,0,Final,07/08/2024 21:40,Noche,T-Mobile Park,Shane Livensparger,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,
746115,07/08/2024,Los Angeles Dodgers,Philadelphia Phillies,4,9,8,10,1,0,Final,07/08/2024 22:10,Noche,Dodger Stadium,Brock Ballou,1,2,0,2,0,0,0,0,2,0,5,0,0,0,0,0,1,0,,,,,,,,,,
744819,08/08/2024,Washington Nationals,San Francisco Giants,5,9,7,13,4,0,Final,08/08/2024 12:05,Dia,Nationals Park,Stu Scheurwater,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,,,,,,,,
747081,08/08/2024,Atlanta Braves,Milwaukee Brewers,7,16,10,20,0,1,Final,08/08/2024 12:20,Dia,Truist Park,Ryan Wills,3,0,3,0,2,3,0,0,5,0,0,0,1,1,0,3,2,0,,,,,,,,,,
745466,08/08/2024,Pittsburgh Pirates,San Diego Padres,6,7,12,7,1,0,Final,08/08/2024 12:35,Dia,PNC Park,Jansen Visconti,2,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,3,1,,,,,,,,,,
746522,08/08/2024,Colorado Rockies,New York Mets,1,9,7,13,0,0,Final,08/08/2024 15:10,Dia,Coors Field,Alfonso Márquez,4,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,,,,,,,,,,
746030,08/08/2024,Miami Marlins,Cincinnati Reds,4,10,9,12,1,1,Final,08/08/2024 18:10,Noche,loanDepot park,Bill Miller,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,7,1,,,,,,,,
745710,08/08/2024,New York Yankees,Los Angeles Angels,4,9,8,14,0,0,Final,08/08/2024 19:05,Noche,Yankee Stadium,Quinn Wolcott,1,0,0,1,1,0,0,0,6,0,0,0,0,0,1,2,0,1,,,,,,,,,,
744899,08/08/2024,Toronto Blue Jays,Baltimore Orioles,7,6,7,8,0,1,Final,08/08/2024 19:07,Noche,Rogers Centre,Nate Tomlinson,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,4,,,,,,,,,,,
745143,08/08/2024,St. Louis Cardinals,Tampa Bay Rays,4,6,9,12,0,0,Final,08/08/2024 19:15,Noche,Busch Stadium,Nestor Ceja,2,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,,,,,,,,,,
745226,08/08/2024,Seattle Mariners,Detroit Tigers,4,3,7,5,0,0,Final,08/08/2024 21:40,Noche,T-Mobile Park,Chris Conroy,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,,,,,,,,,,
747169,08/08/2024,Arizona Diamondbacks,Philadelphia Phillies,4,6,11,14,0,1,Final,08/08/2024 21:40,Noche,Chase Field,Derek Thomas,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,1,1,,,,,,,,,,
745927,09/08/2024,Minnesota Twins,Cleveland Guardians,4,2,8,5,1,0,Final,09/08/2024 14:10,Dia,Target Field,Ryan Blakney,0,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,,,,,,,,,,,
745871,09/08/2024,Minnesota Twins,Cleveland Guardians,6,3,11,8,1,2,Final,09/08/2024 20:10,Noche,Target Field,Jim Wolf,0,1,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,,,,,,,,,,,
744818,09/08/2024,Washington Nationals,Los Angeles Angels,3,2,7,10,3,2,Final,09/08/2024 18:45,Noche,Nationals Park,Nick Mahrley,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,
745062,09/08/2024,Tampa Bay Rays,Baltimore Orioles,1,4,5,10,1,0,Final,09/08/2024 18:50,Noche,Tropicana Field,Chad Fairchild,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,,,,,,,,,,
744900,09/08/2024,Toronto Blue Jays,Oakland Athletics,3,1,10,6,0,1,Final,09/08/2024 19:07,Noche,Rogers Centre,Mike Muchlinski,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,
746927,09/08/2024,Boston Red Sox,Houston Astros,4,8,6,16,1,1,Final,09/08/2024 19:10,Noche,Fenway Park,Mark Carlson,1,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,3,1,,,,,,,,,,
746032,09/08/2024,Miami Marlins,San Diego Padres,2,6,4,11,0,0,Final,09/08/2024 19:10,Noche,loanDepot park,Scott Barry,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,4,0,,,,,,,,
746275,09/08/2024,Kansas City Royals,St. Louis Cardinals,5,8,10,13,0,0,Final,09/08/2024 20:10,Noche,Kauffman Stadium,Lance Barrett,2,0,0,0,1,3,0,2,0,0,1,0,0,0,2,0,2,0,,,,,,,,,,
746760,09/08/2024,Chicago White Sox,Chicago Cubs,6,7,14,16,0,0,Final,09/08/2024 20:10,Noche,Guaranteed Rate Field,Chris Segal,3,0,0,0,4,0,0,4,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,
745957,09/08/2024,Milwaukee Brewers,Cincinnati Reds,8,3,7,9,0,1,Final,09/08/2024 20:10,Noche,American Family Field,Dan Bellino,0,3,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,
746523,09/08/2024,Colorado Rockies,Atlanta Braves,6,5,10,12,0,0,Final,09/08/2024 20:40,Noche,Coors Field,Jonathan Parra,1,0,0,0,0,3,0,2,1,0,0,0,3,1,0,0,0,,,,,,,,,,,
747168,09/08/2024,Arizona Diamondbacks,Philadelphia Phillies,3,2,9,5,0,0,Final,09/08/2024 21:40,Noche,Chase Field,Will Little,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,,,,,,,,,,
746113,09/08/2024,Los Angeles Dodgers,Pittsburgh Pirates,9,5,8,11,0,0,Final,09/08/2024 22:10,Noche,Dodger Stadium,Alex MacKay,0,1,0,0,0,5,1,1,3,2,0,0,0,0,0,0,1,,,,,,,,,,,
745220,09/08/2024,Seattle Mariners,New York Mets,6,0,6,7,0,0,Final,09/08/2024 22:10,Noche,T-Mobile Park,Manny Gonzalez,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,
745308,09/08/2024,San Francisco Giants,Detroit Tigers,3,2,4,5,4,1,Final,09/08/2024 22:15,Noche,Oracle Park,Rob Drake,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,,,,,,,,,,
745708,09/08/2024,New York Yankees,Texas Rangers,4,9,8,16,1,1,Final,10/08/2024 13:10,Dia,Yankee Stadium,Edwin Moscoso,0,0,0,1,0,0,1,0,0,0,5,0,3,0,0,3,0,0,,,,,,,,,,
745712,10/08/2024,New York Yankees,Texas Rangers,8,0,12,5,0,0,Final,10/08/2024 13:05,Dia,Yankee Stadium,Adam Hamari,0,1,0,0,0,2,0,3,0,1,0,0,0,0,0,1,0,,,,,,,,,,,
745708,10/08/2024,New York Yankees,Texas Rangers,4,9,8,16,1,1,Final,10/08/2024 13:10,Dia,Yankee Stadium,Edwin Moscoso,0,0,0,1,0,0,1,0,0,0,5,0,3,0,0,3,0,0,,,,,,,,,,
744897,10/08/2024,Toronto Blue Jays,Oakland Athletics,0,1,2,8,0,0,Final,10/08/2024 15:07,Dia,Rogers Centre,John Bacon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
745304,10/08/2024,San Francisco Giants,Detroit Tigers,3,1,6,5,0,2,Final,10/08/2024 16:05,Dia,Oracle Park,James Hoye,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,,
746922,10/08/2024,Boston Red Sox,Houston Astros,4,5,6,10,0,0,Final,10/08/2024 16:10,Dia,Fenway Park,Dan Merzel,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,0,0,,,,,,,,,,
746026,10/08/2024,Miami Marlins,San Diego Padres,8,9,11,12,0,1,Final,10/08/2024 16:10,Dia,loanDepot park,Malachi Moore,1,0,0,0,1,0,1,1,0,6,0,0,2,0,3,1,0,0,1,0,,,,,,,,
744820,10/08/2024,Washington Nationals,Los Angeles Angels,5,4,9,11,0,0,Final,10/08/2024 18:45,Noche,Nationals Park,Marvin Hudson,0,0,1,1,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,1,,,,,,,,
746269,10/08/2024,Kansas City Royals,St. Louis Cardinals,8,3,12,10,2,2,Final,10/08/2024 19:10,Noche,Kauffman Stadium,Roberto Ortiz,0,0,2,0,0,1,0,0,0,0,0,1,0,4,1,2,0,,,,,,,,,,,
745873,10/08/2024,Minnesota Twins,Cleveland Guardians,1,2,4,4,0,1,Final,10/08/2024 19:10,Noche,Target Field,Alan Porter,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,
745955,10/08/2024,Milwaukee Brewers,Cincinnati Reds,1,0,2,3,1,0,Final,10/08/2024 19:10,Noche,American Family Field,Tony Randazzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,
745056,10/08/2024,Tampa Bay Rays,Baltimore Orioles,5,7,7,15,1,1,Final,10/08/2024 19:15,Noche,Tropicana Field,Carlos Torres,3,0,1,0,0,0,0,0,0,3,0,0,0,1,3,1,0,0,,,,,,,,,,
746761,10/08/2024,Chicago White Sox,Chicago Cubs,1,3,7,9,0,2,Final,10/08/2024 19:15,Noche,Guaranteed Rate Field,David Rackley,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,,,,,,,,,,
747164,10/08/2024,Arizona Diamondbacks,Philadelphia Phillies,11,1,15,5,1,1,Final,10/08/2024 20:10,Noche,Chase Field,Nic Lentz,0,1,0,1,0,0,0,0,1,2,0,0,0,7,0,0,0,,,,,,,,,,,
746520,10/08/2024,Colorado Rockies,Atlanta Braves,8,11,12,11,1,0,Final,10/08/2024 20:10,Noche,Coors Field,Ramon De Jesus,0,0,0,3,5,2,0,0,1,0,2,3,2,0,1,0,0,0,,,,,,,,,,
746112,10/08/2024,Los Angeles Dodgers,Pittsburgh Pirates,4,1,8,9,1,0,Final,10/08/2024 21:10,Noche,Dodger Stadium,Brian O'Nora,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,
745219,10/08/2024,Seattle Mariners,New York Mets,4,0,6,4,0,0,Final,10/08/2024 21:40,Noche,T-Mobile Park,Todd Tichenor,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
744816,11/08/2024,Washington Nationals,Los Angeles Angels,4,6,9,9,1,0,Final,11/08/2024 11:35,Dia,Nationals Park,Hunter Wendelstedt,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,2,,,,,,,,,,
746923,11/08/2024,Boston Red Sox,Houston Astros,2,10,6,13,0,1,Final,11/08/2024 13:35,Dia,Fenway Park,Jordan Baker,0,0,0,0,1,0,0,0,5,0,4,2,0,0,0,0,0,0,,,,,,,,,,
745711,11/08/2024,New York Yankees,Texas Rangers,8,7,12,12,1,1,Final,11/08/2024 13:35,Dia,Yankee Stadium,Vic Carapazza,0,1,0,0,0,1,0,0,0,3,1,1,2,2,3,0,1,,,,,,,,,,,
744895,11/08/2024,Toronto Blue Jays,Oakland Athletics,4,8,5,12,1,0,Final,11/08/2024 13:37,Dia,Rogers Centre,Andy Fletcher,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,,,,,,,,,,
745057,11/08/2024,Tampa Bay Rays,Baltimore Orioles,2,1,6,9,0,0,Final,11/08/2024 13:40,Dia,Tropicana Field,Brian Walsh,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,
746025,11/08/2024,Miami Marlins,San Diego Padres,7,6,10,10,0,2,Final,11/08/2024 13:40,Dia,loanDepot park,Chad Whitson,0,2,0,3,0,0,0,0,1,0,2,0,1,2,2,0,0,,,,,,,,,,,
745872,11/08/2024,Minnesota Twins,Cleveland Guardians,3,5,11,9,1,0,Final,11/08/2024 14:10,Dia,Target Field,Sean Barber,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,2,0,0,,,,,,,,,,
745956,11/08/2024,Milwaukee Brewers,Cincinnati Reds,3,4,5,5,1,1,Final,11/08/2024 14:10,Dia,American Family Field,Phil Cuzzi,0,0,0,2,0,0,2,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,
746517,11/08/2024,Colorado Rockies,Atlanta Braves,9,8,16,13,0,0,Final,11/08/2024 15:10,Dia,Coors Field,Junior Valentine,1,0,0,0,0,0,2,2,0,0,0,0,4,0,1,7,0,,,,,,,,,,,
745303,11/08/2024,San Francisco Giants,Detroit Tigers,4,5,8,9,0,0,Final,11/08/2024 16:05,Dia,Oracle Park,Charlie Ramos,1,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,
746114,11/08/2024,Los Angeles Dodgers,Pittsburgh Pirates,6,5,13,9,0,0,Final,11/08/2024 16:10,Dia,Dodger Stadium,Shane Livensparger,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,,,,,,,,
747166,11/08/2024,Arizona Diamondbacks,Philadelphia Phillies,12,5,18,8,0,2,Final,11/08/2024 16:10,Dia,Chase Field,Lance Barksdale,2,1,0,0,0,4,0,0,0,3,0,1,3,3,0,0,0,,,,,,,,,,,
745216,11/08/2024,Seattle Mariners,New York Mets,12,1,12,6,0,1,Final,11/08/2024 19:10,Noche,T-Mobile Park,Cory Blaser,0,0,0,1,0,0,0,0,0,3,1,6,0,2,0,0,0,,,,,,,,,,,
746603,12/08/2024,Cleveland Guardians,Chicago Cubs,9,8,11,9,1,1,Final,12/08/2024 18:40,Noche,Progressive Field,Mark Ripperger,0,0,0,0,2,0,1,4,0,3,0,1,4,0,1,1,0,,,,,,,,,,,
746682,12/08/2024,Cincinnati Reds,St. Louis Cardinals,6,1,6,5,1,0,Final,12/08/2024 18:40,Noche,Great American Ball Park,Stu Scheurwater,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,
745058,12/08/2024,Tampa Bay Rays,Houston Astros,1,6,4,10,0,0,Final,12/08/2024 18:50,Noche,Tropicana Field,Ryan Blakney,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
746921,12/08/2024,Boston Red Sox,Texas Rangers,5,4,9,6,0,0,Final,12/08/2024 19:10,Noche,Fenway Park,Mike Estabrook,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,2,,,,,,,,
745874,12/08/2024,Minnesota Twins,Kansas City Royals,8,3,10,8,1,1,Final,12/08/2024 19:40,Noche,Target Field,Ryan Wills,1,0,1,6,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,,,,,
746762,12/08/2024,Chicago White Sox,New York Yankees,12,2,18,9,2,0,Final,12/08/2024 20:10,Noche,Guaranteed Rate Field,Doug Eddings,1,2,0,0,0,0,0,2,1,1,0,0,0,6,0,1,0,,,,,,,,,,,
745953,12/08/2024,Milwaukee Brewers,Los Angeles Dodgers,2,5,6,6,0,0,Final,12/08/2024 20:10,Noche,American Family Field,Nate Tomlinson,0,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,,,,,,,,,,
746192,12/08/2024,Los Angeles Angels,Toronto Blue Jays,2,4,2,9,0,0,Final,12/08/2024 21:38,Noche,Angel Stadium,Nestor Ceja,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
747165,12/08/2024,Arizona Diamondbacks,Colorado Rockies,5,4,8,9,0,0,Final,12/08/2024 21:40,Noche,Chase Field,Jeremie Rehak,0,0,0,1,1,0,2,0,0,0,1,2,0,2,0,0,0,,,,,,,,,,,
745383,12/08/2024,San Diego Padres,Pittsburgh Pirates,2,1,6,7,0,1,Final,12/08/2024 21:40,Noche,Petco Park,John Libka,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,
745300,12/08/2024,San Francisco Giants,Atlanta Braves,0,1,4,4,0,0,Final,12/08/2024 21:45,Noche,Oracle Park,CB Bucknor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
747004,13/08/2024,Baltimore Orioles,Washington Nationals,3,9,10,14,0,1,Final,13/08/2024 18:35,Noche,Oriole Park at Camden Yards,Alex Tosi,2,0,0,1,0,1,2,0,0,0,3,0,0,0,1,0,1,1,,,,,,,,,,
746601,13/08/2024,Cleveland Guardians,Chicago Cubs,2,1,6,5,1,0,Final,13/08/2024 18:40,Noche,Progressive Field,Alfonso Márquez,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
746435,13/08/2024,Detroit Tigers,Seattle Mariners,15,1,20,3,0,1,Final,13/08/2024 18:40,Noche,Comerica Park,Tom Hanahan,0,1,0,0,0,4,1,6,0,0,0,4,0,0,0,0,0,,,,,,,,,,,
746673,13/08/2024,Cincinnati Reds,St. Louis Cardinals,4,1,6,4,0,0,Final,13/08/2024 18:40,Noche,Great American Ball Park,Mark Carlson,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,,
745548,13/08/2024,Philadelphia Phillies,Miami Marlins,0,5,4,8,2,0,Final,13/08/2024 18:40,Noche,Citizens Bank Park,Brennan Miller,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,
745055,13/08/2024,Tampa Bay Rays,Houston Astros,2,3,5,9,0,1,Final,13/08/2024 18:50,Noche,Tropicana Field,Jim Wolf,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,
745788,13/08/2024,New York Mets,Oakland Athletics,4,9,9,11,1,0,Final,13/08/2024 19:10,Noche,Citi Field,Derek Thomas,3,0,0,1,4,0,0,0,0,3,2,0,0,0,0,0,0,0,,,,,,,,,,
746924,13/08/2024,Boston Red Sox,Texas Rangers,9,4,12,6,0,0,Final,13/08/2024 19:10,Noche,Fenway Park,Erich Bacchus,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,,,,,,,,,,,
745867,13/08/2024,Minnesota Twins,Kansas City Royals,13,3,15,7,0,1,Final,13/08/2024 19:40,Noche,Target Field,Ben May,0,3,1,0,0,1,0,1,1,3,1,3,0,2,0,0,0,,,,,,,,,,,
746757,13/08/2024,Chicago White Sox,New York Yankees,1,4,5,9,0,0,Final,13/08/2024 20:10,Noche,Guaranteed Rate Field,Gabe Morales,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,
745954,13/08/2024,Milwaukee Brewers,Los Angeles Dodgers,2,7,6,13,1,0,Final,13/08/2024 20:10,Noche,American Family Field,Chris Segal,0,0,1,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
746187,13/08/2024,Los Angeles Angels,Toronto Blue Jays,1,6,7,7,0,0,Final,13/08/2024 21:38,Noche,Angel Stadium,Manny Gonzalez,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,
747160,13/08/2024,Arizona Diamondbacks,Colorado Rockies,4,3,9,6,0,0,Final,13/08/2024 21:40,Noche,Chase Field,Bruce Dreckman,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,
745382,13/08/2024,San Diego Padres,Pittsburgh Pirates,3,0,7,9,0,2,Final,13/08/2024 21:40,Noche,Petco Park,Rob Drake,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,
745302,13/08/2024,San Francisco Giants,Atlanta Braves,3,4,7,10,1,1,Final,13/08/2024 21:45,Noche,Oracle Park,Jeremy Riggs,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,
745869,14/08/2024,Minnesota Twins,Kansas City Royals,1,4,7,11,0,0,Final,14/08/2024 13:10,Dia,Target Field,Carlos Torres,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,
747163,14/08/2024,Arizona Diamondbacks,Colorado Rockies,11,4,9,8,1,3,Final,14/08/2024 15:40,Dia,Chase Field,Mark Wegner,0,4,0,1,0,0,1,0,0,1,2,4,0,1,1,0,0,,,,,,,,,,,
745381,14/08/2024,San Diego Padres,Pittsburgh Pirates,8,2,10,8,1,0,Final,14/08/2024 16:10,Dia,Petco Park,James Hoye,0,3,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,
746919,14/08/2024,Boston Red Sox,Texas Rangers,7,9,10,15,2,0,Final,14/08/2024 18:10,Noche,Fenway Park,Laz Diaz,0,0,1,2,0,0,0,0,0,0,1,2,0,0,2,3,3,0,2,0,,,,,,,,
747000,14/08/2024,Baltimore Orioles,Washington Nationals,4,1,7,5,0,0,Final,14/08/2024 18:35,Noche,Oriole Park at Camden Yards,Dan Bellino,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,
746598,14/08/2024,Cleveland Guardians,Chicago Cubs,6,1,7,5,0,0,Final,14/08/2024 18:40,Noche,Progressive Field,Austin Jones,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,,,,,,,,,,,
746436,14/08/2024,Detroit Tigers,Seattle Mariners,3,2,7,5,0,0,Final,14/08/2024 18:40,Noche,Comerica Park,Adam Hamari,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,,,,,,,,
746677,14/08/2024,Cincinnati Reds,St. Louis Cardinals,9,2,13,10,0,1,Final,14/08/2024 18:40,Noche,Great American Ball Park,Emil Jimenez,0,0,0,0,0,4,0,0,0,3,2,0,0,1,0,1,0,,,,,,,,,,,
745544,14/08/2024,Philadelphia Phillies,Miami Marlins,9,5,13,11,1,0,Final,14/08/2024 18:40,Noche,Citizens Bank Park,Chris Conroy,3,0,0,1,0,1,2,4,0,0,0,0,0,3,0,0,0,,,,,,,,,,,
745053,14/08/2024,Tampa Bay Rays,Houston Astros,1,2,2,2,0,1,Final,14/08/2024 18:50,Noche,Tropicana Field,Alan Porter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,
745790,14/08/2024,New York Mets,Oakland Athletics,9,1,11,6,1,1,Final,14/08/2024 19:10,Noche,Citi Field,Will Little,0,0,0,1,0,1,0,1,0,0,1,0,0,6,0,0,0,,,,,,,,,,,
746759,14/08/2024,Chicago White Sox,New York Yankees,2,10,9,12,0,0,Final,14/08/2024 20:10,Noche,Guaranteed Rate Field,Ryan Additon,1,0,0,1,0,0,0,1,0,0,0,0,3,0,6,0,0,0,,,,,,,,,,
745951,14/08/2024,Milwaukee Brewers,Los Angeles Dodgers,5,4,5,9,1,2,Final,14/08/2024 20:10,Noche,American Family Field,David Rackley,3,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,,,,,,,,,,,
746188,14/08/2024,Los Angeles Angels,Toronto Blue Jays,2,9,3,8,0,1,Final,14/08/2024 21:38,Noche,Angel Stadium,Todd Tichenor,0,0,2,0,1,0,0,0,3,1,1,0,0,0,0,0,2,1,,,,,,,,,,
745301,14/08/2024,San Francisco Giants,Atlanta Braves,2,13,9,11,0,0,Final,14/08/2024 21:45,Noche,Oracle Park,Adam Beck,5,1,0,0,1,0,0,0,1,0,2,0,0,1,2,0,2,0,,,,,,,,,,
745783,15/08/2024,New York Mets,Oakland Athletics,6,7,9,12,0,0,Final,15/08/2024 13:10,Dia,Citi Field,Scott Barry,0,0,0,1,0,4,4,1,1,0,2,0,0,0,0,0,0,0,,,,,,,,,,
746437,15/08/2024,Detroit Tigers,Seattle Mariners,2,1,3,1,0,0,Final,15/08/2024 13:10,Dia,Comerica Park,Edwin Moscoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,
745950,15/08/2024,Milwaukee Brewers,Los Angeles Dodgers,6,4,7,10,1,0,Final,15/08/2024 14:10,Dia,American Family Field,John Bacon,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,3,0,,,,,,,,,,,
